FTSE Code,Stock Name,Company Name,Stock Industry,Stock Market,Stock Sector,Stock Symbol,Stock Market Cap,Address 1,Address 2,client_id,broker_id,exchange_name,ISIN,TICKER,SEDOL,Currency,Currency Code
11-349-8531,"Flexsteel Industries, Inc.",El Paso Corporation,Consumer Durables,NASDAQ,Computers,FLXS,$413.03M,7th Floor,94673 Thompson Court,63-1707975,11527-162,NYSE,174172253-5,ME37 8954 0287 6043 6587 60,,Yuan Renminbi,CNY
29-880-0824,"Duff & Phelps Utilities Income, Inc.",Annaly Capital Management Inc,n/a,NYSE,Kids,DNP,$3.17B,18th Floor,1597 Eastwood Road,11-3558482,21695-322,NYSE,669033287-X,FR37 9418 2234 82S8 HSWO 3WRR T67,,Ruble,RUB
88-510-3747,Barington/Hilco Acquisition Corp.,ALPS/Dorsey Wright Sector Momentum ETF,Finance,NASDAQ,Games,BHACR,n/a,Suite 6,97613 Tennyson Parkway,05-8534782,51683-000,NASDAQ,079567181-4,SA23 06AC 5P2S YMXI SJEH ZFFR,,Yen,JPY
67-142-5386,"Silicon Laboratories, Inc.",Hunter Maritime Acquisition Corp.,Technology,NASDAQ,Beauty,SLAB,$3B,Room 1612,24 Oxford Way,29-8264321,63824-324,NASDAQ,264159010-7,CZ48 7044 5720 4776 2238 0882,,Dollar,CAD
57-434-3689,"L Brands, Inc.","The Trade Desk, Inc.",Consumer Services,NYSE,Grocery,LB,$14.79B,13th Floor,209 Kipling Junction,23-6631419,49349-829,NASDAQ,250575880-8,BG96 FIBV 5671 92R0 2CIZ 6J,,Ruble,RUB
82-365-7979,Nuveen AMT-Free Municipal Value Fund,"Boston Properties, Inc.",n/a,NYSE,Baby,NUV,$2.09B,Suite 32,29291 Loeprich Alley,68-7597184,76509-001,NYSE,252930625-7,PL83 1561 8203 6917 0742 0277 1323,,Hryvnia,UAH
67-322-3003,MS Structured Asset Corp Saturns GE Cap Corp Series 2002-14,Manchester United Ltd.,Finance,NYSE,Industrial,HJV,n/a,Apt 129,74 Northport Alley,70-2575364,0536-5896,NYSE,892344022-1,AL83 5692 4478 ULSZ TSPW SKAX 3Y4N,,Afghani,AFN
36-034-9259,CalAmp Corp.,Steel Partners Holdings LP,Technology,NASDAQ,Tools,CAMP,$685.07M,4th Floor,23 Lighthouse Bay Point,41-0691764,68788-9373,NYSE,689969185-X,NL35 CTOV 2980 4534 32,,Zloty,PLN
00-726-8665,"Assembly Biosciences, Inc.",NICE Ltd,Health Care,NASDAQ,Shoes,ASMB,$377.45M,Suite 79,66 Golf View Pass,72-3828785,41520-897,NASDAQ,017940442-3,BG03 RPJS 3514 36C0 2VSM A6,,Dinar,RSD
73-602-7007,Vince Holding Corp.,NetSol Technologies Inc.,Consumer Services,NYSE,Outdoors,VNCE,$22.24M,2nd Floor,0 Monterey Drive,88-1285440,59779-204,NASDAQ,938902855-8,LU69 578N NXAZ GFEX ABOE,,Yuan Renminbi,CNY
64-606-3778,"tronc, Inc.",Harmonic Inc.,Consumer Services,NASDAQ,Outdoors,TRNC,$422.69M,PO Box 16221,1 Clemons Way,57-4564704,52959-096,NASDAQ,798414363-3,LU02 514B LDQN IKDV TIUO,,Yuan Renminbi,CNY
84-911-6814,Lexington Realty Trust,FIRST REPUBLIC BANK,Consumer Services,NYSE,Games,LXP,$2.46B,Suite 7,47 Myrtle Trail,56-1620294,0615-7717,NYSE,879922468-2,FR50 7380 2040 51UV UASN LW1Q C85,,Peso,COP
29-745-6424,Pyxis Tankers Inc.,"Century Bancorp, Inc.",Transportation,NASDAQ,Toys,PXS,$26.87M,Apt 1875,3 Valley Edge Road,55-9446323,54473-245,NASDAQ,596516530-7,SK42 4308 2786 3832 2248 4593,,Peso,PHP
94-099-1338,Granite Real Estate Inc.,Amerco,n/a,NYSE,Clothing,GRP.U,n/a,Room 1611,8500 Paget Court,07-3850052,0378-8888,NASDAQ,969669558-6,EE50 8521 8353 2742 8717,,Yuan Renminbi,CNY
09-205-6214,CU Bancorp (CA),"ADTRAN, Inc.",Finance,NASDAQ,Outdoors,CUNB,$658.05M,20th Floor,3 Wayridge Alley,66-4426770,75857-2302,NASDAQ,788028098-7,DE73 6495 6258 9723 5563 59,,Euro,EUR
70-128-4197,Pacific Special Acquisition Corp.,Alkermes plc,Finance,NASDAQ,Home,PAACU,n/a,PO Box 28920,0 Mayer Trail,20-4890324,53200-001,NASDAQ,643109686-X,CY21 8383 0922 MZ14 BQ6E 6PN0 GSHV,,Krona,SEK
36-120-6579,First Trust Taiwan AlphaDEX Fund,Scana Corporation,n/a,NASDAQ,Beauty,FTW,$3.5M,Suite 14,71 Stone Corner Terrace,32-5384792,16590-937,NYSE,105618765-4,RS80 9083 6761 7054 8196 45,,Real,BRL
18-325-7217,Global X Yieldco Index ETF,Third Point Reinsurance Ltd.,n/a,NASDAQ,Baby,YLCO,$3.01M,Apt 1576,785 Michigan Hill,45-5137456,61957-1102,NYSE,619447266-9,FR04 1826 6039 55TB QURT BFBA R34,,Yuan Renminbi,CNY
48-532-3353,"Tyler Technologies, Inc.","Tenax Therapeutics, Inc.",Technology,NYSE,Toys,TYL,$6.3B,2nd Floor,65 Dorton Pass,76-6257759,63629-3152,NASDAQ,915841490-8,FR79 1429 8331 048Y 5D85 JCKU N06,,Peso,PHP
34-019-7736,"Spartan Motors, Inc.",Brainstorm Cell Therapeutics Inc.,Capital Goods,NASDAQ,Grocery,SPAR,$298.59M,15th Floor,13 Morningstar Parkway,29-8475469,54868-5938,NASDAQ,423361052-2,EE04 6565 5423 7456 3974,,Yuan Renminbi,CNY
63-370-4995,Perry Ellis International Inc.,vTv Therapeutics Inc.,Consumer Non-Durables,NASDAQ,Sports,PERY,$288.6M,19th Floor,39 Rieder Way,89-0553722,11822-0957,NASDAQ,969859157-5,MK35 975Y UTKC YOOA F46,,Rupiah,IDR
61-897-9001,Gigamon Inc.,"ONEOK, Inc.",Technology,NYSE,Movies,GIMO,$1.46B,Room 1335,554 Mcguire Park,06-7991136,36000-071,NYSE,106821130-X,VG76 GMRA 1701 5074 3788 4291,,Sol,PEN
45-741-8632,Wayfair Inc.,Teekay Offshore Partners L.P.,Consumer Services,NYSE,Tools,W,$6.6B,Room 280,8 Hoffman Lane,38-8619606,0135-0475,NYSE,889839830-1,IL26 6162 4742 0184 9315 332,,Rupiah,IDR
08-101-6667,Agrium Inc.,WD-40 Company,Basic Industries,NYSE,Garden,AGU,$12.97B,Apt 1505,4 Elmside Terrace,44-5603557,10742-1412,NASDAQ,482481158-9,GB41 VXAR 1997 6635 9034 90,,Yuan Renminbi,CNY
32-872-5033,QuickLogic Corporation,"The Bon-Ton Stores, Inc.",Technology,NASDAQ,Electronics,QUIK,$95.47M,Apt 1605,55389 Jay Road,56-8156713,60505-2850,NASDAQ,517112554-6,IT36 J213 6955 765W CMQ0 8L9Z 5KU,,Ruble,BYR
68-962-9244,BlackRock Resources,"Daseke, Inc.",n/a,NYSE,Grocery,BCX,$794.46M,Suite 35,7 1st Hill,07-1403417,52389-241,NASDAQ,922219327-X,AE68 2211 9205 4254 4041 780,,Rupiah,IDR
48-499-3162,"Mitcham Industries, Inc.",Landec Corporation,Technology,NASDAQ,Computers,MINDP,n/a,PO Box 87685,6537 Butterfield Terrace,68-1272723,0093-7208,NASDAQ,765924853-7,CR89 3534 1681 8018 9443 0,,Euro,EUR
80-050-9891,"Everest Re Group, Ltd.","Pathfinder Bancorp, Inc.",Finance,NYSE,Health,RE,$10.5B,Suite 74,43 Pleasure Avenue,05-9271401,63354-290,NASDAQ,407371339-6,SK22 0820 4832 1360 0824 7783,,Ruble,RUB
71-719-6666,Credicorp Ltd.,Eastman Kodak Company,Finance,NYSE,Sports,BAP,$16.85B,Suite 93,62 Fairfield Crossing,00-4018028,49702-214,NYSE,655315539-9,DE14 5939 5127 1465 5479 87,,Krona,SEK
96-629-2167,Heritage Financial Corporation,Federal Agricultural Mortgage Corporation,Finance,NASDAQ,Industrial,HFWA,$781.49M,PO Box 84756,1 Eggendart Terrace,76-5302693,30142-804,NYSE,701515547-8,MK60 299U 2LEQ 1RXG Z77,,Tugrik,MNT
07-866-1506,Blackrock MuniYield Investment QualityFund,"CRA International,Inc.",n/a,NYSE,Clothing,MFT,$120.08M,Room 1938,598 Loomis Street,07-7376915,41167-1007,NASDAQ,099104996-9,FR65 0427 9049 07QS WDKP Q01P Z05,,Yuan Renminbi,CNY
63-965-2979,Talend S.A.,Brookfield Business Partners L.P.,Technology,NASDAQ,Shoes,TLND,$1.05B,PO Box 78567,491 John Wall Pass,02-5579810,52685-401,NYSE,016762444-X,ME51 0554 8837 0838 3752 13,,Ruble,RUB
41-097-0279,"Validus Holdings, Ltd.",Washington Real Estate Investment Trust,n/a,NYSE,Garden,VR^A,n/a,PO Box 70064,5753 Prairieview Terrace,59-5928259,66336-393,NYSE,796154132-2,FR93 2604 0855 15CA HIYZ CGCX 675,,Real,BRL
74-254-5609,"Safe Bulkers, Inc","Extreme Networks, Inc.",n/a,NYSE,Tools,SB^B,n/a,Suite 1,27 High Crossing Alley,17-6898712,35356-053,NASDAQ,946007114-7,AE02 3222 8012 1848 7928 942,,Yuan Renminbi,CNY
26-746-1995,First Trust Small Cap Value AlphaDEX Fund,"BGC Partners, Inc.",n/a,NASDAQ,Kids,FYT,$64.41M,PO Box 51599,398 Leroy Street,61-4534976,30142-072,NASDAQ,484003545-8,MC55 4541 5297 339F 0FFH YS94 K75,,Loti,LSL
07-653-6271,Strongbridge Biopharma plc,"Maxim Integrated Products, Inc.",Health Care,NASDAQ,Movies,SBBP,$146.64M,9th Floor,098 Longview Way,07-0748285,61919-401,NASDAQ,433698066-7,HU18 3966 9321 6535 7667 2330 2444,,Ruble,RUB
31-839-9462,Independence Holding Company,"Paychex, Inc.",Finance,NYSE,Shoes,IHC,$330.01M,Room 146,2 Loftsgordon Drive,57-5461594,41520-335,NASDAQ,720116489-9,ME57 1903 6137 7348 8738 57,,Koruna,CZK
83-754-4580,"Timberland Bancorp, Inc.","Monarch Casino & Resort, Inc.",Finance,NASDAQ,Industrial,TSBK,$177.78M,Suite 44,13427 Onsgard Junction,51-2799859,0043-0483,NASDAQ,476347464-2,AZ24 EKGH CEWX OKYD B3RL JEMK B9HO,,Franc,XAF
32-160-5609,First Trust Germany AlphaDEX Fund,First Trust RiverFront Dynamic Developed International ETF,n/a,NASDAQ,Outdoors,FGM,$180.9M,Apt 1398,39314 Del Sol Avenue,13-1104053,68094-586,NASDAQ,818803619-6,BH87 OUOT V4BD 65PV OWHY YN,,Rupiah,IDR
48-776-0268,"Morgan Stanley Emerging Markets Fund, Inc.","Pluristem Therapeutics, Inc.",n/a,NYSE,Industrial,MSF,$232.61M,Suite 60,09 Butterfield Hill,88-4907195,55648-924,NASDAQ,947011103-6,AL91 6054 8804 5NEV TEEL 1YE7 SHB6,,Euro,EUR
18-128-9516,WVS Financial Corp.,"Provident Financial Holdings, Inc.",Finance,NASDAQ,Shoes,WVFC,$31.32M,PO Box 63494,5687 Old Gate Place,86-3537645,54868-3764,NASDAQ,424802461-6,FR77 3915 6154 55LI 2XEG URBC A79,,Baht,THB
09-845-1361,Qwest Corporation,LendingClub Corporation,Public Utilities,NYSE,Health,CTV,n/a,Suite 39,262 Toban Terrace,03-5216979,0615-5530,NYSE,863337461-7,NL84 GZGA 2836 6690 52,,Peso,MXN
45-419-1169,Xunlei Limited,"NextEra Energy, Inc.",Technology,NASDAQ,Home,XNET,$219.73M,PO Box 10559,27356 Johnson Terrace,58-9315119,21695-527,NYSE,487024156-0,KZ42 078W ZPHO 6FQR 1YXQ,,Yuan Renminbi,CNY
63-361-9800,UMB Financial Corporation,Golar LNG Limited,Finance,NASDAQ,Sports,UMBF,$3.68B,Apt 106,17 Kenwood Circle,86-1422900,0363-3560,NASDAQ,608919173-6,TN44 9313 5887 9567 0405 1949,,Dinar,RSD
02-241-2082,Nuveen Multi-Market Income Fund,Performant Financial Corporation,n/a,NYSE,Health,JMM,$71.11M,PO Box 64830,65 Stephen Plaza,80-9556549,65044-5169,NASDAQ,513615053-X,KW69 VHND GNKP YMFE NK5S KSTC F2OS TH,,Euro,EUR
57-890-8030,"TCG BDC, Inc.","support.com, Inc.",n/a,NASDAQ,Garden,CGBD,n/a,11th Floor,38 Johnson Circle,64-2160919,43353-868,NASDAQ,017122437-X,GE58 DZ49 0375 7655 9015 79,,Ruble,RUB
72-698-2787,Magal Security Systems Ltd.,"Universal Stainless & Alloy Products, Inc.",Consumer Durables,NASDAQ,Garden,MAGS,$116.83M,Apt 1743,4539 Hagan Avenue,48-6611212,52343-005,NASDAQ,958457638-0,MC89 6633 1806 84JA ETME L8BM G63,,Rupiah,IDR
97-578-2074,Xylem Inc.,"Varonis Systems, Inc.",Capital Goods,NYSE,Toys,XYL,$9.71B,2nd Floor,69 Anzinger Road,17-4914384,61957-0901,NASDAQ,484999645-0,PK93 JEQW EE8L TQGN CT2L VYYY,,Rupiah,IDR
34-255-1614,"American Assets Trust, Inc.",Wintrust Financial Corporation,Consumer Services,NYSE,Computers,AAT,$1.89B,PO Box 30136,64 Arkansas Point,15-9915013,55319-240,NASDAQ,724026751-2,AD78 0323 2960 JX3H UDZH 8LQE,,Peso,ARS
86-664-4111,J P Morgan Chase & Co,"Liberty TripAdvisor Holdings, Inc.",n/a,NYSE,Books,JPM.WS,n/a,Apt 1953,49 Victoria Pass,80-2045311,69106-010,NASDAQ,517854822-1,IS53 2505 9657 8488 2175 9103 09,,Yuan Renminbi,CNY
27-625-9682,Strattec Security Corporation,"Pernix Therapeutics Holdings, Inc.",Capital Goods,NASDAQ,Sports,STRT,$121.47M,8th Floor,46467 Hoepker Place,82-7380645,0178-0460,NASDAQ,956612399-X,SM59 M514 0133 258D JZAP 8IGK YC0,,Naira,NGN
23-011-5928,"Banco Santander, S.A.",Antero Midstream Partners LP,n/a,NYSE,Music,SAN^B,n/a,1st Floor,98 Autumn Leaf Junction,77-0969028,62211-272,NYSE,712270374-6,SM72 X941 1956 9127 WOIG XYWG MBH,,Rupiah,IDR
31-862-1553,Alliance Data Systems Corporation,Voya Natural Resources Equity Income Fund,Miscellaneous,NYSE,Automotive,ADS,$14.19B,Room 550,9849 Scott Avenue,19-5108853,41167-0962,NYSE,236277804-5,FR94 3594 1109 534I TDXN 9RS5 Q21,,Peso,MXN
46-785-2155,Strongbridge Biopharma plc,Movado Group Inc.,Health Care,NASDAQ,Jewelry,SBBP,$146.64M,16th Floor,17 Paget Crossing,30-3308062,36987-3306,NYSE,713626652-1,LT03 7671 8709 3312 9557,,Rupiah,IDR
53-930-1734,"Cellectar Biosciences, Inc.",Lattice Semiconductor Corporation,Health Care,NASDAQ,Tools,CLRBZ,n/a,17th Floor,14102 Green Ridge Lane,34-6439460,49260-716,NASDAQ,548761600-0,FO40 4584 2677 3411 08,,Peso,PHP
55-887-7102,Senior Housing Properties Trust,Public Storage,Consumer Services,NASDAQ,Beauty,SNH,$5.12B,PO Box 38704,387 Pepper Wood Hill,45-8292968,16590-860,NYSE,692346515-X,PS16 JZEC F1LG MQ4S IAFU PADU 5FR0 Z,,Yuan Renminbi,CNY
40-357-1282,"HSN, Inc.","Herman Miller, Inc.",Consumer Services,NASDAQ,Industrial,HSNI,$1.68B,Room 1455,0 Ridge Oak Pass,81-6292034,76237-142,NASDAQ,566480721-0,VG06 RRLU 0376 7261 9305 6615,,Rupiah,IDR
94-168-9093,KB Financial Group Inc,"Adams Diversified Equity Fund, Inc.",Finance,NYSE,Shoes,KB,$19.26B,Suite 32,3053 Golf Course Avenue,78-8401517,0409-6625,NYSE,833113731-0,FO04 3636 9963 2274 73,,Euro,EUR
51-175-0072,MB Financial Inc.,Zions Bancorporation,Finance,NASDAQ,Games,MBFIP,$104.92M,Suite 20,0057 Armistice Plaza,13-2643558,0409-0187,NYSE,009062069-0,BE70 8911 1016 9178,,Euro,EUR
66-568-5285,"Corium International, Inc.","Workhorse Group, Inc.",Health Care,NASDAQ,Tools,CORI,$267.54M,Room 1160,8860 Maryland Street,67-8020250,0268-0715,NASDAQ,474796514-9,IT53 Z544 3380 722A OSPF 433Y DJO,,Peso,PHP
73-712-9732,"Laureate Education, Inc.",IAC/InterActiveCorp,Consumer Services,NASDAQ,Home,LAUR,$3.06B,9th Floor,71 Mariners Cove Way,87-2810494,59779-133,NASDAQ,716328318-0,AT05 9481 6286 0990 4686,,Dinar,JOD
78-694-5151,Acuity Brands Inc,San Juan Basin Royalty Trust,Consumer Durables,NYSE,Toys,AYI,$7.43B,Suite 81,4 Myrtle Crossing,03-1478484,33261-185,NYSE,722157181-3,FR95 2672 7843 59B7 FKMC GLV2 D18,,Euro,EUR
56-406-6823,Kronos Worldwide Inc,EXFO Inc,Basic Industries,NYSE,Clothing,KRO,$2.05B,16th Floor,45244 Dayton Drive,41-4665875,41250-962,NASDAQ,945330543-X,FR59 7619 5054 38SH OQMP UXTJ 557,,Euro,EUR
94-000-8232,Legg Mason Emerging Markets Diversified Core ETF,McDonald's Corporation,n/a,NASDAQ,Games,EDBI,n/a,16th Floor,7860 Goodland Crossing,78-1808875,15127-042,NYSE,680839054-1,MD70 BTUJ E5SR UGYH RCAV Y4QF,,Yuan Renminbi,CNY
38-675-1045,Zions Bancorporation,"Papa Murphy's Holdings, Inc.",Finance,NASDAQ,Movies,ZION,$8.73B,Apt 1025,6428 Nobel Crossing,49-7616516,55910-194,NASDAQ,057611485-5,DE85 8604 7076 4393 8076 69,,Yuan Renminbi,CNY
48-789-4836,"Aptose Biosciences, Inc.","CST Brands, Inc.",Health Care,NASDAQ,Shoes,APTO,$22.73M,Room 1406,7835 Summer Ridge Pass,25-4787401,48951-3133,NYSE,771662567-5,AT48 3852 5899 9682 4226,,Yuan Renminbi,CNY
10-185-9571,IHS Markit Ltd.,NIC Inc.,Technology,NASDAQ,Electronics,INFO,$19.34B,PO Box 8064,28 Comanche Way,74-5663812,14783-434,NASDAQ,082751539-1,SK08 1427 1952 1464 6084 1019,,Lempira,HNL
73-177-2722,General Electric Capital Corporation,WSFS Financial Corporation,Energy,NYSE,Automotive,GEK,n/a,Room 800,2759 Pine View Plaza,42-6746742,72036-220,NASDAQ,470032643-3,GL63 5333 2671 6288 14,,Dirham,MAD
31-861-1814,"Merrimack Pharmaceuticals, Inc.","PHI, Inc.",Health Care,NASDAQ,Outdoors,MACK,$153.62M,Suite 58,42095 Springs Avenue,28-8312026,55138-007,NASDAQ,228694878-X,RO08 IEGZ SVX7 BHJY CTOC CXPW,,Dirham,MAD
41-571-0647,"51job, Inc.",Gabelli Dividend,Technology,NASDAQ,Movies,JOBS,$2.67B,Apt 769,93 Banding Center,17-5775854,0054-0197,NYSE,719983600-7,TN14 4891 3255 5154 8087 4182,,Euro,EUR
75-454-7792,Iron Mountain Incorporated,Qwest Corporation,Consumer Services,NYSE,Games,IRM,$9.04B,8th Floor,5 School Avenue,81-9414422,68828-047,NYSE,270903155-8,FR24 9889 5329 500R X0GK LXYS 874,,Peso,PHP
68-112-2061,"Huttig Building Products, Inc.","ING Group, N.V.",Consumer Services,NASDAQ,Movies,HBP,$177.28M,Suite 55,02 Vermont Hill,29-7767673,31722-517,NYSE,169235394-2,BE34 9878 3476 6553,,Peso,PHP
03-719-3515,Retail Opportunity Investments Corp.,Apollo Tactical Income Fund Inc.,Consumer Services,NASDAQ,Books,ROIC,$2.15B,5th Floor,80391 Pearson Lane,80-1868733,0338-0553,NYSE,891102448-1,CY26 7011 9455 87CD HXA3 O0SW 1O3T,,Lempira,HNL
99-253-2403,Duke Realty Corporation,Atlas Air Worldwide Holdings,Consumer Services,NYSE,Jewelry,DRE,$10.25B,11th Floor,944 Sycamore Place,83-1367881,57883-402,NASDAQ,592732716-8,MU15 LEOM 8738 2067 8691 7197 577Q WU,,Ruble,RUB
89-918-3323,Masonite International Corporation,"Galena Biopharma, Inc.",Basic Industries,NYSE,Kids,DOOR,$2.24B,3rd Floor,888 Marquette Hill,84-9024489,63629-4175,NASDAQ,123661521-2,ES54 2017 3879 6244 3642 8780,,Baht,THB
65-929-9451,"Avangrid, Inc.","Tyson Foods, Inc.",Public Utilities,NYSE,Garden,AGR,$14.16B,Apt 733,912 Namekagon Court,23-1797818,0078-0360,NYSE,088516818-6,CH05 8279 1TBE H9GS TCAE B,,Rupiah,IDR
66-919-2821,Orrstown Financial Services Inc,"Aethlon Medical, Inc.",Finance,NASDAQ,Beauty,ORRF,$187.49M,Room 1252,2 Heffernan Lane,97-5161313,65162-520,NASDAQ,349601423-7,MD57 S572 0LZP K0HS XGHR JZ7Q,,Koruna,CZK
22-031-5856,"Prologis, Inc.",CVD Equipment Corporation,Consumer Services,NYSE,Books,PLD,$30.83B,Apt 641,5305 La Follette Center,21-1517531,64893-801,NASDAQ,799829257-1,SE68 6171 2884 1788 9954 5764,,Real,BRL
80-495-2680,"Sierra Oncology, Inc.",Aegon NV,Health Care,NASDAQ,Outdoors,SRRA,$59.59M,4th Floor,0470 Lake View Drive,02-2730205,63868-518,NYSE,802608818-2,CH62 7473 9FKS GFFS RC9Q Q,,Euro,EUR
63-568-2610,Barclays Inverse US Treasury Composite ETN,"Spark Energy, Inc.",Finance,NASDAQ,Computers,TAPR,$14.79M,Apt 741,59444 Delaware Plaza,59-9262387,0268-6720,NASDAQ,194755769-6,GE55 ZC81 2088 3395 7398 83,,Euro,EUR
90-781-5316,iShares MSCI Qatar Capped ETF,"Customers Bancorp, Inc",n/a,NASDAQ,Sports,QAT,$38.96M,Suite 89,420 Menomonie Terrace,03-8122379,48951-6000,NYSE,525857533-0,PS94 ZVDE 8NQA ZS8L RNNW 2QOW G7DQ W,,Euro,EUR
94-090-3469,"Nord Anglia Education, Inc.","Dicerna Pharmaceuticals, Inc.",Consumer Services,NYSE,Outdoors,NORD,$3.38B,15th Floor,5893 Browning Terrace,05-1947227,50227-2115,NASDAQ,817219081-6,BE19 9009 9902 0269,,Ruble,RUB
93-004-1995,Athene Holding Ltd.,Seaspan Corporation,Finance,NYSE,Industrial,ATH,$9.79B,8th Floor,8064 Fairview Hill,64-5278879,25021-816,NYSE,313910197-X,RS15 9717 7588 8171 2074 75,,Yuan Renminbi,CNY
68-510-9801,Nexvet Biopharma plc,SVB Financial Group,Health Care,NASDAQ,Toys,NVET,$79.27M,Apt 1479,68 Barby Hill,51-4940575,0378-0574,NASDAQ,845522869-5,LU93 553V DPVL OWBI TXRP,,Peso,PHP
67-863-4506,"SPI Energy Co., Ltd.","Community Trust Bancorp, Inc.",Technology,NASDAQ,Kids,SPI,$50.64M,PO Box 98146,465 Shopko Court,17-8991239,10812-528,NASDAQ,568846469-0,EE75 1542 1852 3301 3827,,Rupiah,IDR
30-811-4902,"Tallgrass Energy Partners, LP",iStar Financial Inc.,Public Utilities,NYSE,Baby,TEP,$3.4B,4th Floor,039 Mosinee Lane,04-4725247,59762-1002,NYSE,161987774-0,FR46 5390 8909 35VC JWON BEKB C02,,Euro,EUR
11-329-2230,"Brocade Communications Systems, Inc.",RAIT Financial Trust,Technology,NASDAQ,Baby,BRCD,$5.18B,Suite 35,24 Dryden Pass,46-6387775,59779-192,NYSE,130471935-9,FR61 6067 8193 0418 5JEY P9IN Z51,,Peso,ARS
50-570-0243,Apollo Tactical Income Fund Inc.,Macro Bank Inc.,n/a,NYSE,Shoes,AIF,$236.63M,Suite 77,214 Goodland Drive,24-6787932,66969-6024,NYSE,142066277-5,DO73 SZ9P 6866 6894 6113 7042 5383,,Peso,UYU
01-389-1975,"InnerWorkings, Inc.",WPP plc,Consumer Durables,NASDAQ,Computers,INWK,$583.72M,Apt 193,829 Cordelia Street,00-3073346,49349-742,NASDAQ,079718113-X,NO87 6186 1910 852,,Euro,EUR
91-276-7005,"Real Goods Solar, Inc.",Riverview Bancorp Inc,Basic Industries,NASDAQ,Books,RGSE,$6.14M,PO Box 52504,7 Sullivan Place,95-6960514,62011-0136,NASDAQ,417274546-6,IS66 7111 6094 0255 2431 7831 36,,Birr,ETB
94-236-1713,Cenveo Inc,BioLineRx Ltd.,Consumer Durables,NYSE,Music,CVO,$52.17M,Suite 58,18924 Petterle Lane,85-8063817,51285-368,NASDAQ,412563084-4,FR92 1764 1525 59JX EOYW EXYK G81,,Zloty,PLN
63-483-8682,Swift Transportation Company,"Franklin Electric Co., Inc.",Transportation,NYSE,Industrial,SWFT,$3.4B,PO Box 24945,68816 Little Fleur Crossing,14-6923016,10893-663,NASDAQ,064819242-3,IT03 W458 8494 585K TDMW QJEY TZH,,Peso,PHP
31-775-1546,Kyocera Corporation,"Agios Pharmaceuticals, Inc.",Technology,NYSE,Tools,KYO,$21.43B,20th Floor,7197 Mccormick Lane,88-2449936,57520-0519,NASDAQ,432584123-7,SE09 2486 9199 8447 2054 4167,,Yuan Renminbi,CNY
08-612-5681,"AppFolio, Inc.","Lake Shore Bancorp, Inc.",Technology,NASDAQ,Automotive,APPF,$1.08B,PO Box 12309,54 Northview Avenue,43-6672000,64117-965,NASDAQ,938827654-X,CH81 4827 9IMQ W1JA FNIE 3,,Peso,PHP
14-424-0157,Integer Holdings Corporation,"Colony NorthStar, Inc.",Miscellaneous,NYSE,Books,ITGR,$1.31B,15th Floor,5 La Follette Plaza,45-9988378,21695-732,NYSE,331652122-4,VG76 YHJU 4757 8854 2528 2723,,Euro,EUR
98-349-8485,Altria Group,Retail Opportunity Investments Corp.,Consumer Non-Durables,NYSE,Automotive,MO,$149.28B,6th Floor,911 Tony Lane,38-5089938,43598-323,NASDAQ,504667821-7,FR98 4303 8793 34AO L68M MFYT E19,,Peso,CLP
09-826-3289,"LegacyTexas Financial Group, Inc.","Prudential Financial, Inc.",Finance,NASDAQ,Health,LTXB,$1.82B,Room 1462,748 Hollow Ridge Trail,80-0822418,36987-3224,NYSE,064632959-6,CH39 5680 5EQC S7XE 48RJ 9,,Real,BRL
52-256-4282,"Colony NorthStar, Inc.",Briggs & Stratton Corporation,n/a,NYSE,Shoes,CLNS^I,n/a,PO Box 15501,62 Raven Parkway,76-7915810,0069-0807,NYSE,303998276-1,GL40 3812 0671 5829 63,,Peso,PHP
72-479-7035,"New Germany Fund, Inc. (The)",Nuveen AMT-Free Quality Municipal Income Fund,n/a,NYSE,Toys,GF,$262.72M,5th Floor,290 Briar Crest Street,85-9824460,50061-381,NYSE,944545110-4,CZ82 4067 0762 7508 1131 0934,,Peso,MXN
73-909-3756,"Rush Enterprises, Inc.",Toronto Dominion Bank (The),Consumer Durables,NASDAQ,Beauty,RUSHB,$1.35B,PO Box 64514,2110 Kingsford Avenue,46-5551659,0169-7065,NYSE,188132334-X,DE70 6274 8720 7880 5977 41,,Peso,ARS
23-637-3377,"Methode Electronics, Inc.","Cancer Genetics, Inc.",Capital Goods,NYSE,Books,MEI,$1.5B,Room 1341,03 Cody Court,86-9821950,51079-950,NASDAQ,087555421-0,LU12 039D OUZD XBDY II49,,Rupiah,IDR
69-845-7297,BLDRS Asia 50 ADR Index Fund,"Extraction Oil & Gas, Inc.",n/a,NASDAQ,Beauty,ADRA,$21.32M,Suite 25,45 Rieder Center,01-2845485,37205-828,NASDAQ,043711528-3,AZ43 GSKE CAXC LNBQ L2VX J2SL EVKP,,Rupiah,IDR
13-726-4964,Whitestone REIT,Riverview Bancorp Inc,Consumer Services,NYSE,Music,WSR,$464.66M,Room 927,808 Homewood Park,01-5093491,50268-330,NASDAQ,139294637-9,FR62 3302 3141 27WJ 1EJY Q8QM S16,,Peso,ARS
00-036-1812,Westport Fuel Systems Inc,"SunCoke Energy Partners, L.P.",Energy,NASDAQ,Games,WPRT,$216.91M,Room 734,45441 Hayes Avenue,19-2518425,0536-3414,NYSE,776946650-4,LI30 9808 40W7 JSVK BJH3 D,,Manat,AZN
