Cluster ID,Link Score,source file,FTSE Code,Stock Name,Company Name,Stock Industry,Stock Market,Stock Sector,Stock Symbol,Stock Market Cap,Address 1,Address 2,client_id,broker_id,exchange_name,ISIN,TICKER,SEDOL,Currency,Currency Code
,,0,01-913-6863,"Tootsie Roll Industries, Inc.",Drive Shack Inc.,Consumer Non-Durables,NYSE,Books,TR,$1.38B,PO Box 13020,0005 Forster Trail,33-4699070,0049-0054,NYSE,419881630-1,GE81 SG88 2720 6122 5929 18,,Real,BRL
119,0.18726234,0,01-931-2889,"BofI Holding, Inc.","Famous Dave's of America, Inc.",Finance,NASDAQ,Shoes,BOFI,$1.47B,Room 1730,63130 La Follette Lane,86-0379924,61957-1020,NASDAQ,059821281-7,CH80 6534 4CBD MRRG JKIK S,,Yuan Renminbi,CNY
,,0,01-943-4534,PowerShares Russell 1000 Low Beta Equal Weight Portfolio,Medovex Corp.,n/a,NASDAQ,Kids,USLB,$158.81M,PO Box 51916,39 Sutteridge Court,68-4412497,76245-218,NASDAQ,462074059-4,DE98 4990 3384 5774 6443 09,,Dong,VND
,,0,01-972-0813,"AMTEK, Inc.",MFS Charter Income Trust,Consumer Durables,NYSE,Games,AME,$14.34B,PO Box 45528,9636 Golf View Circle,15-2872945,68084-051,NYSE,815539825-0,BE57 7169 4487 1808,,Zloty,PLN
18,0.9021447,0,01-990-0388,State Auto Financial Corporation,State Auto Financial Corporation,Finance,NASDAQ,Shoes,STFC,$1.09B,Apt 1954,15 Hagan Way,,NASDAQ,785306814-X,PT33 2390 2958 4791 4928 6205 7,0378-0214,,Ruble,RUB
,,0,01-992-8912,Masimo Corporation,Genesco Inc.,Health Care,NASDAQ,Industrial,MASI,$4.69B,Room 926,3479 Vermont Street,76-6193655,49349-724,NYSE,720993123-6,CZ47 8357 9394 5467 6599 9659,,Rupiah,IDR
,,0,02-023-1506,PowerShares DWA Utilities Momentum Portfolio,"Sucampo Pharmaceuticals, Inc.",n/a,NASDAQ,Grocery,PUI,$87.38M,Suite 60,00997 6th Plaza,35-0369138,10578-044,NASDAQ,463676275-4,GL16 2293 8778 5625 15,,Real,BRL
,,0,02-025-8262,"BioLife Solutions, Inc.","Catasys, Inc.",Health Care,NASDAQ,Shoes,BLFS,$29.72M,Room 282,36 Mendota Crossing,86-9194665,61957-2106,NASDAQ,375176931-5,FO52 4482 0094 7572 65,,Euro,EUR
,,0,02-049-4070,CoreSite Realty Corporation,"TerraVia Holdings, Inc.",n/a,NYSE,Toys,COR^A,n/a,Room 1081,847 Riverside Hill,12-1502641,57483-003,NASDAQ,050594522-3,VG12 FKHL 1951 2437 1032 7265,,Zloty,PLN
17,0.9021447,0,02-053-1409,Amphenol Corporation,Amphenol Corporation,Capital Goods,NYSE,Music,APH,$23.11B,Apt 701,3 Bobwhite Park,,,356041080-0,SK79 7998 3057 6863 6079 3661,76470-003,,Rupiah,IDR
,,0,02-064-1774,STRATS Trust,"DSP Group, Inc.",Finance,NYSE,Games,GJO,n/a,Suite 17,96577 Pennsylvania Drive,91-2332419,54131-001,NASDAQ,548803484-6,SI11 7655 8028 9620 828,,Yuan Renminbi,CNY
,,0,02-064-8855,Gabelli Utility Trust (The),MSCI Inc,n/a,NYSE,Garden,GUT^A,n/a,Apt 1289,065 Eagle Crest Hill,58-7558512,55289-136,NYSE,326109670-5,LB86 1785 KV34 Y8PJ W1AQ 2VXO IBYU,,Yuan Renminbi,CNY
93,0.24589258,0,02-084-3634,VivoPower International PLC,American Equity Investment Life Holding Company,Public Utilities,NASDAQ,Toys,VVPR,$44.74M,PO Box 50980,11708 Dapin Pass,85-1875907,44781-220,NYSE,981630890-8,HR38 5461 1533 6676 8959 5,,Dollar,USD
,,0,02-088-6111,"United Natural Foods, Inc.",Neovasc Inc.,Consumer Non-Durables,NASDAQ,Tools,UNFI,$1.79B,Suite 9,7656 Lerdahl Terrace,98-3772179,0573-0175,NASDAQ,183643827-3,FR85 1023 6736 14AJ EVC9 FYIZ B11,,Yuan Renminbi,CNY
,,0,02-098-4050,Synovus Financial Corp.,Qwest Corporation,Finance,NYSE,Beauty,SNV,$5.32B,Room 1897,2410 South Avenue,24-9223260,66993-022,NYSE,314060097-6,MK93 385R TQVC F7HS 903,,Yuan Renminbi,CNY
,,0,02-102-2665,"Broadwind Energy, Inc.",Alibaba Group Holding Limited,Capital Goods,NASDAQ,Tools,BWEN,$68.47M,20th Floor,1 Monterey Junction,33-6931681,55154-5482,NYSE,502914029-8,NO87 8776 1710 811,,Zloty,PLN
,,0,02-130-8163,Neff Corporation,"Penumbra, Inc.",Technology,NYSE,Tools,NEFF,$563.71M,PO Box 57015,32 Aberg Circle,98-3594291,68180-285,NYSE,842033505-3,BE74 3240 3061 5210,,Euro,EUR
,,0,02-132-1873,"Achaogen, Inc.",Hecla Mining Company,Health Care,NASDAQ,Automotive,AKAO,$890M,Apt 519,07310 Helena Trail,04-1498716,60951-187,NYSE,176407640-0,AT29 8358 4370 1170 3587,,Euro,EUR
,,0,02-162-7430,Modern Media Acquisition Corp.,"SunCoke Energy Partners, L.P.",Finance,NASDAQ,Clothing,MMDMW,n/a,PO Box 11870,063 Boyd Pass,87-2231253,36987-2883,NYSE,664905528-X,IL51 6468 3331 4835 9832 153,,Zloty,PLN
,,0,02-167-7218,ARRIS International plc,Entravision Communications Corporation,Technology,NASDAQ,Home,ARRS,$5.44B,Room 1728,18689 Bartelt Crossing,35-5849646,63187-167,NYSE,648026429-0,NO63 5725 4915 296,,Ruble,RUB
,,0,02-170-4117,Pimco Corporate & Income Opportunity Fund,Alpha and Omega Semiconductor Limited,n/a,NYSE,Outdoors,PTY,$1.21B,Room 1047,00237 Pierstorff Lane,98-8131759,68047-254,NASDAQ,843725414-0,AZ62 MNVC YX2W SSBF XTZC E4YU 6ZWK,,Zloty,PLN
,,0,02-175-0026,"InnerWorkings, Inc.",Harvest Capital Credit Corporation,Consumer Durables,NASDAQ,Kids,INWK,$583.72M,5th Floor,54848 Northport Plaza,55-2256601,53150-489,NASDAQ,589313596-2,AE46 8584 4817 9914 5814 366,,Euro,EUR
,,0,02-182-9592,Newtek Business Services Corp.,NASDAQ TEST STOCK,n/a,NASDAQ,Industrial,NEWT,$283.59M,2nd Floor,39 Helena Crossing,41-4747795,43063-089,NYSE,105244897-6,TR78 8034 8XXQ M6K1 O5DB L6VR E7,,Litas,LTL
,,0,02-184-6089,Clipper Realty Inc.,"Financial Engines, Inc.",Consumer Services,NYSE,Music,CLPR,$229.43M,Room 1174,3475 Northview Circle,39-1004311,54868-4986,NASDAQ,253897318-X,TN94 9366 9879 1309 2610 9940,,Rupiah,IDR
,,0,02-224-8591,Harsco Corporation,Starbucks Corporation,Capital Goods,NYSE,Books,HSC,$1.35B,PO Box 74755,16621 Cottonwood Circle,61-1460858,54868-2570,NASDAQ,844454539-2,AD96 9860 5674 ZLRP NBMI VMYN,,Zloty,PLN
,,0,02-241-2082,Nuveen Multi-Market Income Fund,Performant Financial Corporation,n/a,NYSE,Health,JMM,$71.11M,PO Box 64830,65 Stephen Plaza,80-9556549,65044-5169,NASDAQ,513615053-X,KW69 VHND GNKP YMFE NK5S KSTC F2OS TH,,Euro,EUR
,,0,02-280-5650,XOMA Corporation,iShares MSCI China ETF,Health Care,NASDAQ,Electronics,XOMA,$48.4M,12th Floor,86876 Linden Way,57-2024941,49288-0674,NASDAQ,533231358-6,BR38 0700 6178 0427 2504 7322 443K F,,Euro,EUR
,,0,02-307-1022,Callon Petroleum Company,Gabelli Dividend,Energy,NYSE,Industrial,CPE,$2.02B,Room 313,0 Lakeland Parkway,95-4422705,11444-020,NYSE,364284119-8,IS29 2539 1272 2958 4971 8940 12,,Peso,PHP
36,0.4255943,0,02-318-2792,Microsoft Corporation,Seaspan Corporation,Technology,NASDAQ,Games,MSFT,$540.44B,PO Box 97474,8 Fair Oaks Way,17-7032942,48951-1056,NYSE,030002881-4,FR69 1886 6187 58IJ CKGJ KTDN D72,,Euro,EUR
,,0,02-324-3876,iShares MSCI New Zealand Capped ETF,"Camping World Holdings, Inc.",n/a,NASDAQ,Books,ENZL,$164.61M,PO Box 11387,65 Maywood Circle,37-6783975,68788-9835,NYSE,037532675-8,FR40 7120 8218 16R2 NC6C 5MD5 P59,,Dollar,USD
,,0,02-330-7136,CyberArk Software Ltd.,Adtalem Global Education Inc.,Technology,NASDAQ,Clothing,CYBR,$1.67B,Suite 20,469 Dahle Road,36-5558279,52125-083,NYSE,229299318-X,RS98 7030 7120 7041 1927 99,,Zloty,PLN
86,0.2582556,0,02-365-8672,Drive Shack Inc.,Nationstar Mortgage Holdings Inc.,n/a,NYSE,Music,DS^C,n/a,Suite 25,872 David Trail,86-2677904,51079-354,NYSE,373976360-4,ES71 9058 4778 3985 8674 9896,,Yuan Renminbi,CNY
,,0,02-369-3274,"PerkinElmer, Inc.",Navient Corporation,Capital Goods,NYSE,Clothing,PKI,$7B,Apt 1766,214 Algoma Road,31-6332459,55045-1259,NASDAQ,972736683-X,LV76 QEZS HWCC G6CT 7ZFX B,,Peso,COP
72,0.29887754,0,02-402-9624,"Hawaiian Electric Industries, Inc.",Astrotech Corporation,Public Utilities,NYSE,Tools,HE,$3.65B,PO Box 74222,6 Spohn Drive,43-9415809,10812-431,NASDAQ,716046688-8,LI94 6757 4JOB 0HMV ZHXV 9,,Hryvnia,UAH
,,0,02-405-3268,"Shake Shack, Inc.","Monolithic Power Systems, Inc.",Consumer Services,NYSE,Industrial,SHAK,$1.39B,9th Floor,78444 Graceland Alley,26-6787784,0135-0523,NASDAQ,771846741-4,DE54 2891 4564 4521 3706 46,,Dollar,NZD
131,0.16059266,0,02-409-4426,Pzena Investment Management Inc,"PS Business Parks, Inc.",Finance,NYSE,Tools,PZN,$637.26M,Apt 1615,1445 Red Cloud Park,10-7092181,58180-201,NYSE,365843001-X,GI25 BRBL UETO ID2L QCRX RAP,,Rand,ZAR
,,0,02-470-3656,Mallinckrodt plc,KeyCorp,Health Care,NYSE,Beauty,MNK,$4.14B,Suite 60,152 Jackson Road,28-9007953,55154-5053,NYSE,933891387-2,KW34 FSCP NWPD GXY6 GTSM QLYO M8NW PL,,Euro,EUR
,,0,02-479-3881,1st Constitution Bancorp (NJ),"Urban One, Inc. ",Finance,NASDAQ,Industrial,FCCY,$136.87M,Apt 1609,7125 Manley Junction,63-6167288,52257-1002,NASDAQ,849748004-X,HU34 1090 6998 9600 4770 1814 8591,,Yuan Renminbi,CNY
,,0,02-493-7522,"Proofpoint, Inc.","Financial Engines, Inc.",Technology,NASDAQ,Kids,PFPT,$3.82B,Suite 96,1 Messerschmidt Circle,37-3188534,0019-9120,NASDAQ,735567370-X,GT15 GUW9 STML TRYH JZKI MASG HQV0,,Euro,EUR
44,0.40453953,0,02-509-3480,"Altimmune, Inc.",Barclays Inverse US Treasury Composite ETN,Health Care,NASDAQ,Clothing,ALT,$2.44M,13th Floor,684 Hauk Center,73-6447514,58411-116,NASDAQ,192431619-6,FR56 0344 7614 58WN WEXG MFPZ Z01,,Rupiah,IDR
,,0,02-510-1066,"Etsy, Inc.",Constellium N.V.,Miscellaneous,NASDAQ,Industrial,ETSY,$1.59B,Apt 429,4077 Carberry Place,10-5551105,76420-767,NYSE,414773329-8,KZ45 819J P9BZ MYCU D3GG,,Rupiah,IDR
,,0,02-515-3980,"Flowers Foods, Inc.","Dover Motorsports, Inc.",Consumer Non-Durables,NYSE,Grocery,FLO,$3.7B,PO Box 17560,49687 Gale Drive,38-5215563,52763-601,NYSE,912042116-8,GI50 ZIRA MB7F 2F4W I2UZ ZQD,,Dollar,USD
,,0,02-555-6384,Senior Housing Properties Trust,ProAssurance Corporation,Consumer Services,NASDAQ,Books,SNH,$5.12B,Room 1094,3 Kenwood Point,05-2949831,60758-866,NYSE,735272693-4,AD07 6632 1737 W5KI HZCO S1PW,,Yuan Renminbi,CNY
,,0,02-557-4317,Global Medical REIT Inc.,iShares Global Infrastructure ETF,Consumer Services,NYSE,Baby,GMRE,$164.26M,11th Floor,2349 Huxley Road,21-8340899,33261-390,NASDAQ,564389742-3,HR38 5734 0213 4356 0569 4,,Yuan Renminbi,CNY
,,0,02-601-5010,"FalconStor Software, Inc.","Landcadia Holdings, Inc.",Technology,NASDAQ,Automotive,FALC,$10.99M,8th Floor,8 Mandrake Road,66-7177655,43742-0029,NASDAQ,270756157-6,BH98 ZRRJ RK82 RIL7 GQ24 MV,,Yuan Renminbi,CNY
69,0.3055025,0,02-604-6503,BlackRock Municipal Target Term Trust Inc. (The),"SMART Global Holdings, Inc.",n/a,NYSE,Garden,BTT,$1.65B,Apt 1899,77 Goodland Hill,36-3568384,11084-042,NASDAQ,460107484-3,MK85 655J AXAI ETC0 448,,Euro,EUR
,,0,02-612-0383,VelocityShares 3x Long Silver ETN,Norwegian Cruise Line Holdings Ltd.,Finance,NASDAQ,Electronics,USLV,$225.24M,PO Box 565,508 Sachtjen Crossing,27-3642949,55154-5705,NASDAQ,016615379-6,NO39 1425 9588 710,,Dollar,USD
,,0,02-634-8777,"Goldman Sachs Group, Inc. (The)",Masonite International Corporation,n/a,NYSE,Automotive,GS^J,n/a,Apt 784,28 Aberg Plaza,24-9337018,67938-1395,NYSE,446740782-0,FR02 7611 5879 00YK 1OOY LDUV 783,,Yuan Renminbi,CNY
,,0,02-645-5956,Vornado Realty Trust,"Frequency Electronics, Inc.",n/a,NYSE,Movies,VNO^L,n/a,Suite 70,73828 Manley Street,93-1504012,55328-900,NASDAQ,284983333-9,BE08 4255 6959 4143,,Euro,EUR
,,0,02-667-0244,Eaton Vance Enhance Equity Income Fund,"Paramount Group, Inc.",n/a,NYSE,Baby,EOI,$534.71M,Room 1177,25 Quincy Circle,54-9650502,57520-0443,NYSE,667869316-7,BE65 2037 3936 8125,,Shilling,UGX
,,0,02-726-6365,"Carbo Ceramics, Inc.",El Paso Corporation,Capital Goods,NYSE,Clothing,CRR,$178.04M,17th Floor,4 Reinke Drive,59-5818790,0597-0002,NYSE,073752019-1,LI63 0105 01XB S2KP D2ZN H,,Ruble,RUB
,,0,02-742-0695,"Buffalo Wild Wings, Inc.",Reliance Steel & Aluminum Co.,Consumer Services,NASDAQ,Computers,BWLD,$2.24B,Room 1148,15241 Summer Ridge Circle,46-0509027,52125-126,NYSE,575634793-3,NL74 GRXH 7774 4641 33,,Yuan Renminbi,CNY
,,0,02-743-5860,Textron Inc.,"AutoZone, Inc.",Capital Goods,NYSE,Movies,TXT,$12.7B,Suite 63,3688 Sugar Center,40-4594235,52584-555,NYSE,647138382-7,PL58 6144 1031 6978 9067 8880 2223,,Peso,PHP
,,0,02-753-9543,CIM Commercial Trust Corporation,Calamos Convertible and High Income Fund,Consumer Services,NASDAQ,Toys,CMCT,$1.46B,Room 254,76 Glacier Hill Trail,73-0442942,48951-9160,NASDAQ,037935428-4,AL72 0194 0653 DPHU IRYM SV26 JG0B,,Euro,EUR
,,0,02-755-8375,National Holdings Corporation,Semiconductor  Manufacturing International Corporation,Finance,NASDAQ,Movies,NHLD,$34.45M,18th Floor,4410 Barby Place,98-4306332,10267-0835,NYSE,587991268-X,CY80 8920 4741 TXZ2 NXNC OBBV X5H7,,Denar,MKD
,,0,02-765-8933,Zynga Inc.,"ATN International, Inc.",Technology,NASDAQ,Music,ZNGA,$3.17B,Room 1326,88077 Luster Street,09-9450109,54868-6342,NASDAQ,158987428-5,CY74 9010 0413 VNXA 5KVY IKIZ BGDZ,,Rupiah,IDR
,,0,02-782-6925,"Pro-Dex, Inc.","Maiden Holdings, Ltd.",Health Care,NASDAQ,Industrial,PDEX,$21.56M,Apt 424,68 Hermina Alley,92-0706736,43478-242,NYSE,391248907-6,LV75 OHGA 2PYV HUZQ LG1D C,,Euro,EUR
,,0,02-799-7449,Wintrust Financial Corporation,"Inspired Entertainment, Inc.",Finance,NASDAQ,Outdoors,WTFCM,n/a,Suite 27,03 Bunting Parkway,75-0064050,68001-153,NASDAQ,429557048-6,FR95 4727 6888 932Q YR0Q AVS2 H41,,Yuan Renminbi,CNY
,,0,02-801-0485,"Extraction Oil & Gas, Inc.","Momenta Pharmaceuticals, Inc.",Energy,NASDAQ,Books,XOG,$2.25B,Apt 1643,13 Cardinal Point,98-9745097,42485-003,NASDAQ,263546830-3,GE47 OB67 5978 3757 4738 17,,Peso,PHP
,,0,02-802-1156,Matlin & Partners Acquisition Corporation,Repligen Corporation,Finance,NASDAQ,Music,MPAC,$393.25M,Apt 1458,133 Maple Wood Lane,60-2398366,55513-954,NASDAQ,124563877-7,MT03 SXXS 3381 1MFX Y0JC ROFX M4SO RDJ,,Rupiah,IDR
,,0,02-862-6035,Horizon Technology Finance Corporation,Invesco Plc,n/a,NYSE,Beauty,HTF,$293.68M,Room 1335,8687 Packers Avenue,82-7989256,63629-4638,NYSE,785154363-0,SI05 3855 3348 9444 559,,Ruble,RUB
,,0,02-864-7305,"MMA Capital Management, LLC",Fibrocell Science Inc,Finance,NASDAQ,Home,MMAC,$132.13M,Apt 1998,2 6th Plaza,06-0158960,41268-484,NASDAQ,037953916-0,FR91 3964 4220 07YM 2S93 H2Q0 E38,,Tenge,KZT
,,0,02-871-7947,Eaton Vance Corporation,Eaton Vance Risk-Managed Diversified Equity Income Fund,n/a,NYSE,Grocery,ETV,$983.79M,Apt 1297,96125 Dwight Place,62-4254016,54868-3855,NYSE,241699408-5,FR48 8122 4229 541Q LRYE X0UT B58,,Yuan Renminbi,CNY
16,0.9021447,0,02-910-5082,"Gener8 Maritime, Inc.","Gener8 Maritime, Inc.",Transportation,NYSE,Clothing,GNRT,$462.92M,19th Floor,71226 8th Drive,49-1909191,NYSE,,GR24 3386 854Q JWMM QOKJ 8DAA QL5,10237-804,,Koruna,CZK
,,0,02-920-3506,Greif Bros. Corporation,"GTx, Inc.",n/a,NYSE,Computers,GEF,$3.29B,Room 424,54 Warner Hill,35-2086141,64942-0824,NASDAQ,471656861-X,FO06 5921 1087 3856 79,,Yuan Renminbi,CNY
,,0,02-932-3464,"TSR, Inc.",Nortel Inversora SA,Technology,NASDAQ,Industrial,TSRI,$10.69M,PO Box 53980,90138 Toban Park,48-6382759,49889-1906,NYSE,260131479-6,RS38 0729 6604 6607 9737 86,,Yuan Renminbi,CNY
155,0.1259782,0,03-009-1335,Kimco Realty Corporation,Entegra Financial Corp.,n/a,NYSE,Beauty,KIM^K,n/a,PO Box 74331,09 8th Trail,92-3493109,0143-1227,NASDAQ,557254670-4,MU61 CLKU 5376 6833 1539 2402 062T HO,,Yuan Renminbi,CNY
,,0,03-020-2367,Itau Unibanco Banco Holding SA,NASDAQ TEST STOCK,Finance,NYSE,Books,ITUB,$71.12B,Suite 38,90 Anthes Terrace,81-4927982,68001-152,NYSE,281576441-5,FR59 1865 9484 47QO 3MJF PUQA A23,,Real,BRL
74,0.2839818,0,03-048-5577,Eversource Energy,"Customers Bancorp, Inc",Public Utilities,NYSE,Music,ES,$20.04B,Apt 1695,56813 Grasskamp Plaza,12-6872092,64117-204,NYSE,354365268-0,IS49 2537 7268 6134 8356 9073 37,,Zloty,PLN
,,0,03-051-3646,Dover Corporation,AMC Networks Inc.,Technology,NYSE,Health,DOV,$12.91B,Apt 1963,7 Memorial Pass,34-5363621,60660-7784,NASDAQ,714568264-8,SK13 7965 2333 2935 9773 9663,,Rupiah,IDR
,,0,03-053-3722,Ceragon Networks Ltd.,"Endocyte, Inc.",Technology,NASDAQ,Tools,CRNT,$197.71M,Room 1913,37112 Linden Place,23-8098737,51346-138,NASDAQ,325170270-X,CY72 2074 9201 Z5BV 5IVU OB4A UROZ,,Rupiah,IDR
130,0.16165078,0,03-060-6990,"Orion Group Holdings, Inc.","Lennox International, Inc.",Basic Industries,NYSE,Home,ORN,$198.43M,6th Floor,6960 Onsgard Point,32-9101833,58118-0211,NYSE,391608607-3,FR41 1786 7213 97EE 4XSP JDJ0 Y66,,Peso,PHP
,,0,03-074-9398,"CYS Investments, Inc.",Korea Electric Power Corporation,n/a,NYSE,Computers,CYS^A,n/a,Room 123,69413 Ryan Parkway,50-7206759,63824-860,NYSE,644642388-8,GE38 GZ74 1494 2239 5504 95,,Yuan Renminbi,CNY
,,0,03-078-7221,MER Telemanagement Solutions Ltd.,MV Oil Trust,Public Utilities,NASDAQ,Grocery,MTSL,$5.27M,Apt 676,143 Pankratz Terrace,95-7709447,0781-3113,NYSE,486304917-X,LT38 5697 9467 7757 2926,,Euro,EUR
,,0,03-096-0788,James Hardie Industries plc.,"Automatic Data Processing, Inc.",Capital Goods,NYSE,Garden,JHX,$6.77B,2nd Floor,0 Elgar Way,10-6723149,50845-0129,NASDAQ,241875926-1,AT72 1789 0936 6331 0174,,Dram,AMD
77,0.2779196,0,03-104-2999,"Meritor, Inc.",KKR Real Estate Finance Trust Inc.,Capital Goods,NYSE,Jewelry,MTOR,$1.41B,PO Box 38108,4 Meadow Valley Plaza,38-3691444,68084-710,NYSE,171549920-4,RS47 9749 6513 7364 2146 77,,Krone,NOK
110,0.20369817,0,03-106-1602,Envision Healthcare Corporation,Kingtone Wirelessinfo Solution Holding Ltd,Health Care,NYSE,Baby,EVHC,$6.89B,PO Box 77552,42 Grover Junction,60-1360652,59779-108,NASDAQ,901619980-2,SK87 9914 0070 8411 8347 0601,,Lek,ALL
,,0,03-116-9600,TransAlta Corporation,"First Solar, Inc.",Public Utilities,NYSE,Beauty,TAC,$1.69B,Suite 71,390 Westridge Plaza,01-7767357,0143-9638,NASDAQ,220731110-4,DO32 OMIJ 1607 7783 8674 5032 1108,,Loti,LSL
,,0,03-156-6955,"Acorn International, Inc.",Park Hotels & Resorts Inc.,Consumer Services,NYSE,Outdoors,ATV,$51.13M,8th Floor,342 Prairieview Way,81-5278150,0115-3911,NYSE,735272233-5,SK76 1858 6695 9960 9364 0061,,Yuan Renminbi,CNY
,,0,03-187-6517,"Alliance MMA, Inc.","NiSource, Inc",Consumer Services,NASDAQ,Clothing,AMMA,$10.91M,PO Box 20566,38 Gina Parkway,42-0977588,68180-876,NYSE,835194086-0,AD77 3120 1595 UDDU JFBZ 0NFY,,Yuan Renminbi,CNY
,,0,03-199-7106,Textron Inc.,Harmony Merger Corp.,Capital Goods,NYSE,Music,TXT,$12.7B,11th Floor,925 Upham Point,61-7756473,55154-4776,NASDAQ,243884752-2,FR23 8525 3873 28OJ A9UM YIKI C09,,Franc,XAF
,,0,03-215-0286,LyondellBasell Industries NV,Lockheed Martin Corporation,Basic Industries,NYSE,Industrial,LYB,$32.58B,8th Floor,96 Beilfuss Terrace,85-7596319,60881-555,NYSE,679307190-4,FR54 7268 4172 64EK CNGS KLDV I17,,Marka,BAM
160,0.113256164,0,03-222-0988,"Community Health Systems, Inc.",Steel Partners Holdings LP,Health Care,NASDAQ,Games,CYHHZ,n/a,Apt 481,25237 Claremont Terrace,96-2258338,46122-260,NYSE,797826884-5,CH08 7081 6UWT XC1T NZ3O M,,Peso,COP
,,0,03-249-6413,"CoStar Group, Inc.","Quad Graphics, Inc",Miscellaneous,NASDAQ,Books,CSGP,$8.39B,Suite 96,3388 Buell Hill,36-6995087,0409-0144,NYSE,388337548-9,BR73 1494 1900 8359 8179 7856 010V E,,Yuan Renminbi,CNY
113,0.19395244,0,03-284-4409,Advantage Oil & Gas Ltd,Cerus Corporation,Energy,NYSE,Games,AAV,$1.15B,Apt 716,8 International Road,53-0700507,0363-0140,NASDAQ,367839864-2,CR24 9350 7990 6767 7541 8,,Rupiah,IDR
,,0,03-291-4842,"Prudential Financial, Inc.","Paramount Group, Inc.",Finance,NYSE,Movies,PJH,n/a,Suite 59,0954 David Street,27-6418944,61722-184,NYSE,460387199-6,BG62 GTSP 5996 94MZ FYMD F9,,Rupiah,IDR
,,0,03-348-3080,"Mellanox Technologies, Ltd.","Global Ship Lease, Inc.",Technology,NASDAQ,Grocery,MLNX,$2.16B,Suite 24,791 Buena Vista Lane,20-1990370,0378-2820,NYSE,689624860-2,SE19 8000 1497 7460 7944 8681,,Yuan Renminbi,CNY
,,0,03-364-1622,Canadian Natural Resources Limited,"Diamond Offshore Drilling, Inc.",Energy,NYSE,Grocery,CNQ,$34.43B,Apt 1114,65 Bobwhite Street,19-9432158,60512-6582,NYSE,810748996-9,FR52 5337 2417 33SO ZPQH DM5L V83,,Rupiah,IDR
,,0,03-381-6258,Vanguard Emerging Markets Government Bond ETF,OHA Investment Corporation,n/a,NASDAQ,Garden,VWOB,$1B,Apt 1628,8 American Ash Drive,94-0600744,53499-0098,NASDAQ,967854544-6,FR19 7989 0054 39HC NACG YQ1P L06,,Ruble,RUB
,,0,03-391-1827,Five Oaks Investment Corp.,Saban Capital Acquisition Corp.,Consumer Services,NYSE,Books,OAKS,$80.86M,Room 977,382 Merchant Plaza,58-9342354,0904-6169,NASDAQ,820498329-8,SE31 8333 7274 9938 4999 6458,,Yuan Renminbi,CNY
,,0,03-415-2856,China Auto Logistics Inc.,"Cancer Genetics, Inc.",Consumer Services,NASDAQ,Jewelry,CALI,$8.19M,Apt 331,914 5th Center,01-0133197,48951-1190,NASDAQ,996592178-4,HU16 5494 2462 8637 5756 7925 6003,,Lempira,HNL
,,0,03-419-8265,"CorEnergy Infrastructure Trust, Inc.","ConforMIS, Inc.",Consumer Services,NYSE,Kids,CORR,$417.48M,Suite 21,7 Browning Center,55-3608595,49967-703,NASDAQ,752668716-5,SI83 5733 3938 3615 000,,Euro,EUR
,,0,03-445-2366,Origo Acquisition Corporation,Legg Mason Low Volatility High Dividend ETF,Finance,NASDAQ,Games,OACQ,$34.79M,18th Floor,78 Jana Point,91-3434815,0115-5213,NASDAQ,831333623-4,MT21 TZRR 1230 2HZA IRA9 FDVN GNBY JNQ,,Dirham,MAD
,,0,03-446-8465,"Aaron's,  Inc.",Permian Basin Royalty Trust,Technology,NYSE,Home,AAN,$2.86B,10th Floor,01123 Browning Hill,96-1919000,43353-709,NYSE,366111286-4,IS97 4864 0040 2617 1608 8091 99,,Peso,DOP
,,0,03-471-2673,Pimco Income Opportunity Fund,Lehman ABS Corporation,n/a,NYSE,Movies,PKO,$395.5M,8th Floor,8096 Cordelia Court,94-8263109,50405-004,NYSE,901496794-2,MU05 FPDU 1075 2153 5238 3499 774R PY,,Euro,EUR
,,0,03-497-2320,Arbor Realty Trust,CDW Corporation,n/a,NYSE,Toys,ABR^B,n/a,Suite 76,3 Vermont Lane,94-0844095,67046-430,NASDAQ,804885812-6,SK66 0103 0756 4638 2227 9983,,Rupiah,IDR
,,0,03-522-0727,"Alliance HealthCare Services, Inc.","Southwest Gas Holdings, Inc.",Health Care,NASDAQ,Automotive,AIQ,$143.51M,10th Floor,35 Kings Plaza,75-4468777,0615-7844,NYSE,645960209-3,MD78 ISG2 TDPH XBJ9 TALP 91HB,,Rupee,PKR
104,0.21986096,0,03-531-7950,Teekay Offshore Partners L.P.,Guggenheim Credit Allocation Fund,Consumer Services,NYSE,Beauty,TOO,$293.41M,Apt 1390,180 Northland Alley,84-5554280,55111-248,NYSE,248631604-3,DO91 PNSM 6009 9135 9196 0198 5297,,Real,BRL
,,0,03-579-7651,Nortech Systems Incorporated,Eaton Vance Senior Income Trust,Capital Goods,NASDAQ,Jewelry,NSYS,$9.15M,1st Floor,67719 Jackson Lane,13-8728333,54868-5273,NYSE,353333856-8,MC64 9190 5547 88E3 CF57 CRTH 159,,Peso,COP
,,0,03-582-6652,"AmeriGas Partners, L.P.","Stag Industrial, Inc.",Consumer Services,NYSE,Health,APU,$4.27B,PO Box 40974,41689 Washington Court,59-2058685,0268-0894,NYSE,887499602-0,FI82 7067 4622 0744 41,,Yuan Renminbi,CNY
